"PVWatts: Hourly PV Performance Data"
"Requested Location:","Akra, Ghana"
"Location:","ACCRA/KOTOKA INTL, GHANA"
"Lat (deg N):","5.6"
"Long (deg W):","0.17"
"Elev (m):","69"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","16.1"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","14","5","0","1","26","0","0.97","23.126","3.363","0"
"10","14","6","44","70","26.7","1.6","78.959","27.238","259.204","233.823"
"10","14","7","145","195","27.3","3.2","261.586","32.207","852.743","813.62"
"10","14","8","266","232","28","4.8","413.491","35.546","1340.638","1287.766"
"10","14","9","321","397","27.9","5.6","670.643","39.681","2142.831","2062.544"
"10","14","10","222","484","27.8","6.5","695.628","39.304","2229.691","2146.077"
"10","14","11","314","500","27.7","7.3","822.421","40.402","2621.86","2522.35"
"10","14","12","180","397","27.6","7.3","575.589","36.578","1870.475","1800.167"
"10","14","13","335","362","27.4","7.3","671.483","37.623","2169.638","2088.332"
"10","14","14","458","263","27.3","7.3","624.465","36.884","2017.987","1942.36"
"10","14","15","248","196","27.2","4.9","343.319","33.866","1115.258","1069.012"
"10","14","16","43","153","27.1","2.4","166.947","30.831","551.325","519.59"
"10","14","17","2","25","27","0","23.977","27.357","81.07","59.174"
"10","14","18","0","0","26.7","1.2","0","26.7","0","0"
"10","14","19","0","0","26.3","2.4","0","26.3","0","0"
"10","14","20","0","0","26","3.6","0","26","0","0"
"10","14","21","0","0","26","3.1","0","26","0","0"
"10","14","22","0","0","26","2.6","0","26","0","0"
"10","14","23","0","0","26","2.2","0","26","0","0"
"10","15","0","0","0","25.6","1.7","0","25.6","0","0"
"10","15","1","0","0","25.2","1.4","0","25.2","0","0"
"10","15","2","0","0","24.9","1","0","24.9","0","0"
"10","15","3","0","0","24.5","0.7","0","24.5","0","0"
"10","15","4","0","0","24.1","0.3","0","24.1","0","0"
"10","15","5","0","1","23.8","0","0.97","20.75","3.4","0"
"10","15","6","6","73","25.8","0.5","72.399","26.095","246.267","221.149"
"10","15","7","143","174","27.8","1","239.874","33.827","774.84","737.707"
"10","15","8","228","269","29.8","1.5","421.179","40.92","1330.937","1278.36"
"10","15","9","239","340","29.8","2.1","545.947","43.585","1710.264","1645.503"
"10","15","10","268","365","29.8","2.7","626.636","44.77","1953.145","1879.881"
"10","15","11","189","477","29.8","3.3","668.631","44.946","2082.507","2004.49"
"10","15","12","52","533","28.8","3.9","580.639","41.387","1841.829","1772.53"
"10","15","13","53","351","27.8","4.5","393.257","35.781","1282.867","1231.739"
"10","15","14","58","304","26.8","5.1","343.078","32.925","1134.102","1087.32"
"10","15","15","65","311","26.5","5.7","346.21","32.205","1145.478","1098.371"
"10","15","16","26","167","26.1","6.3","172.425","28.489","578.77","546.397"
"10","15","17","0","25","25.8","6.9","23.705","25.434","81.304","59.403"
"10","15","18","0","0","25.6","6.4","0","25.6","0","0"
"10","15","19","0","0","25.5","5.8","0","25.5","0","0"
"10","15","20","0","0","25.3","5.3","0","25.3","0","0"
"10","15","21","0","0","25.7","4.8","0","25.7","0","0"
"10","15","22","0","0","26.1","4.2","0","26.1","0","0"
"10","15","23","0","0","26.5","3.7","0","26.5","0","0"
"10","16","0","0","0","26.9","3.2","0","26.9","0","0"
"10","16","1","0","0","26.3","2.6","0","26.3","0","0"
"10","16","2","0","0","25.7","2.1","0","25.7","0","0"
"10","16","3","0","0","25.2","1.6","0","25.2","0","0"
"10","16","4","0","0","24.6","1","0","24.6","0","0"
"10","16","5","0","1","24","0.5","0.97","21.679","3.385","0"
"10","16","6","1","64","25","1.3","62.122","24.977","213.311","188.855"
"10","16","7","117","146","26","2","200.025","29.937","658.792","624.52"
"10","16","8","60","367","27","2.8","404.341","35.805","1316.863","1264.712"
"10","16","9","148","469","28","3.6","594.619","40.697","1891.49","1820.436"
"10","16","10","127","371","29","4.3","493.2","39.244","1581.375","1520.904"
"10","16","11","344","446","30","5.1","799.487","45.016","2489.157","2395.186"
"10","16","12","533","373","29.7","5.8","912.366","46.052","2825.191","2716.877"
"10","16","13","302","360","29.3","6.5","640.74","40.193","2043.789","1967.21"
"10","16","14","417","293","29","7.2","623.862","38.655","1999.021","1924.089"
"10","16","15","262","251","28.7","7.9","407.818","34.56","1322.357","1270.04"
"10","16","16","125","124","28.3","8.6","169.262","30.267","547.796","516.142"
"10","16","17","5","28","28","9.3","27.505","27.76","92.244","70.138"
"10","16","18","0","0","27.5","8.4","0","27.5","0","0"
"10","16","19","0","0","27","7.6","0","27","0","0"
"10","16","20","0","0","26.5","6.7","0","26.5","0","0"
"10","16","21","0","0","26","5.8","0","26","0","0"
"10","16","22","0","0","25.5","5","0","25.5","0","0"
"10","16","23","0","0","25","4.1","0","25","0","0"
"10","17","0","0","0","24.9","3.3","0","24.9","0","0"
"10","17","1","0","0","24.7","2.6","0","24.7","0","0"
"10","17","2","0","0","24.6","1.8","0","24.6","0","0"
"10","17","3","0","0","24.5","1.1","0","24.5","0","0"
"10","17","4","0","0","24.1","1.1","0","24.1","0","0"
"10","17","5","0","1","23.8","1.1","0.97","21.894","3.382","0"
"10","17","6","3","70","25.1","2.7","68.789","25.294","235.452","210.553"
"10","17","7","29","187","26.5","4.4","194.336","29.478","650.707","616.629"
"10","17","8","58","294","27.8","6","328.84","32.855","1086.291","1040.862"
"10","17","9","51","382","28.5","6.4","420.005","35.077","1374.64","1320.728"
"10","17","10","148","466","29.1","6.9","609.458","38.548","1961.011","1887.462"
"10","17","11","237","511","29.8","7.3","752.037","41.352","2385.94","2296.164"
"10","17","12","303","533","29.5","7.7","842.042","42.162","2660.395","2559.245"
"10","17","13","65","416","29.1","8.1","470.179","35.98","1532.291","1473.413"
"10","17","14","30","426","28.8","8.5","437.675","34.679","1435.225","1379.432"
"10","17","15","35","284","28.5","8.9","296.211","32.209","981.333","938.8"
"10","17","16","24","151","28.1","9.3","155.766","29.689","519.784","488.773"
"10","17","17","0","25","27.8","9.7","23.733","27.501","80.608","58.72"
"10","17","18","0","0","27.5","8.7","0","27.5","0","0"
"10","17","19","0","0","27.1","7.7","0","27.1","0","0"
"10","17","20","0","0","26.8","6.6","0","26.8","0","0"
"10","17","21","0","0","26.5","5.6","0","26.5","0","0"
"10","17","22","0","0","26.1","4.6","0","26.1","0","0"
"10","17","23","0","0","25.8","3.6","0","25.8","0","0"
"10","18","0","0","0","25.5","2.4","0","25.5","0","0"
"10","18","1","0","0","25.1","1.2","0","25.1","0","0"
"10","18","2","0","0","24.8","0","0","24.8","0","0"
"10","18","3","0","0","24.8","0","0","24.8","0","0"
"10","18","4","0","0","24.8","0","0","24.8","0","0"
"10","18","5","0","1","24.8","0","0.97","21.81","3.383","0"
"10","18","6","6","65","25.6","1.4","64.373","25.673","219.273","194.699"
"10","18","7","78","158","26.5","2.8","191.269","29.872","633.959","600.282"
"10","18","8","143","285","27.3","4.2","382.271","34.551","1249.625","1199.486"
"10","18","9","162","284","28.1","5.7","420.729","35.232","1374.968","1321.045"
"10","18","10","115","371","29","7.1","482.701","36.271","1570.914","1510.785"
"10","18","11","256","443","29.8","8.5","710.107","39.595","2273.073","2187.771"
"10","18","12","228","467","29.1","8.1","695.282","39.168","2230.348","2146.709"
"10","18","13","186","298","28.5","7.7","474.039","35.528","1547.904","1488.522"
"10","18","14","206","367","27.8","7.2","526.675","35.734","1715.04","1650.117"
"10","18","15","59","199","27.1","6.8","229.364","30.517","764.114","727.25"
"10","18","16","30","114","26.5","6.4","122.877","27.89","411.838","383.236"
"10","18","17","1","23","25.8","6","21.906","25.319","74.96","53.179"
"10","18","18","0","0","25.8","5.6","0","25.8","0","0"
"10","18","19","0","0","25.8","5.2","0","25.8","0","0"
"10","18","20","0","0","25.8","4.8","0","25.8","0","0"
"10","18","21","0","0","25.6","5.1","0","25.6","0","0"
"10","18","22","0","0","25.3","5.5","0","25.3","0","0"
"10","18","23","0","0","25.1","5.8","0","25.1","0","0"
"10","19","0","0","0","24.9","6.2","0","24.9","0","0"
"10","19","1","0","0","24.4","4.6","0","24.4","0","0"
"10","19","2","0","0","24","3.1","0","24","0","0"
"10","19","3","0","0","24.3","3.2","0","24.3","0","0"
"10","19","4","0","0","24.7","3.2","0","24.7","0","0"
"10","19","5","0","1","25","3.3","0.97","23.66","3.354","0"
"10","19","6","20","61","25.3","3.3","64.912","25.408","218.45","193.892"
"10","19","7","30","134","25.7","3.4","144.982","27.803","488.492","458.19"
"10","19","8","126","313","26","3.4","399.771","34.051","1310.945","1258.973"
"10","19","9","39","370","26.3","3.5","398.467","34.804","1306.002","1254.179"
"10","19","10","111","368","26.7","3.5","476.285","36.918","1545.065","1485.775"
"10","19","11","185","446","27","3.6","635.428","40.729","2022.387","1946.598"
"10","19","12","216","427","26.9","3.6","643.455","41.13","2043.712","1967.137"
"10","19","13","377","425","26.8","3.6","775.751","43.875","2428.302","2336.816"
"10","19","14","129","414","26.7","3.6","510.483","38.355","1642.011","1579.541"
"10","19","15","219","216","26.6","3.6","343.826","34.061","1117.781","1071.463"
"10","19","16","74","101","26.4","3.6","128.209","28.718","421.33","392.52"
"10","19","17","7","23","26.3","3.6","23.335","25.781","78.402","56.556"
"10","19","18","0","0","26.2","3.6","0","26.2","0","0"
"10","19","19","0","0","26.1","3.6","0","26.1","0","0"
"10","19","20","0","0","26","3.6","0","26","0","0"
"10","19","21","0","0","25.6","3.2","0","25.6","0","0"
"10","19","22","0","0","25.1","2.8","0","25.1","0","0"
"10","19","23","0","0","24.7","2.4","0","24.7","0","0"
"10","20","0","0","0","24.2","2","0","24.2","0","0"
"10","20","1","0","0","23.8","1.6","0","23.8","0","0"
"10","20","2","0","0","23.3","1.2","0","23.3","0","0"
"10","20","3","0","0","22.9","0.8","0","22.9","0","0"
"10","20","4","0","0","22.4","0.4","0","22.4","0","0"
"10","20","5","0","1","22","0","0.97","18.82","3.43","0"
"10","20","6","6","66","23.3","0","65.534","22.771","226.31","201.594"
"10","20","7","55","172","24.7","0.3","195.393","30.315","648.967","614.93"
"10","20","8","252","335","26","1.5","507.542","39.321","1618.148","1556.469"
"10","20","9","216","410","27.3","2.7","594.417","41.453","1883.078","1812.323"
"10","20","10","281","471","28.7","3.9","749.696","44.673","2337.974","2250.113"
"10","20","11","284","391","30","5.1","686.452","43.272","2156.576","2075.768"
"10","20","12","211","328","30","5.1","545.67","40.505","1738.624","1672.899"
"10","20","13","323","499","30","5.1","802.219","45.148","2494.903","2400.695"
"10","20","14","193","432","30","5.1","583.7","41.406","1848","1778.484"
"10","20","15","233","277","30","5.1","414.502","37.849","1324.403","1272.024"
"10","20","16","96","117","30","5.1","152.733","32.57","491.491","461.121"
"10","20","17","2","23","30","5.1","22.061","29.639","73.744","51.985"
"10","20","18","0","0","29","4.7","0","29","0","0"
"10","20","19","0","0","28","4.3","0","28","0","0"
"10","20","20","0","0","27","3.8","0","27","0","0"
"10","20","21","0","0","26","3.4","0","26","0","0"
"10","20","22","0","0","25","3","0","25","0","0"
"10","20","23","0","0","24","2.6","0","24","0","0"
"10","21","0","0","0","24","2.6","0","24","0","0"
"10","21","1","0","0","24","2.6","0","24","0","0"
"10","21","2","0","0","24","2.6","0","24","0","0"
"10","21","3","0","0","24","2.6","0","24","0","0"
"10","21","4","0","0","23.8","2.6","0","23.8","0","0"
"10","21","5","0","1","23.6","2.6","0.97","22.103","3.379","0"
"10","21","6","2","69","24","4.1","67.797","24.141","233.525","208.664"
"10","21","7","45","190","25","4.1","209.525","28.358","703.984","668.612"
"10","21","8","119","346","27","4.1","424.73","35.238","1385.288","1331.048"
"10","21","9","71","381","29","4.1","437.146","37.926","1410.502","1355.48"
"10","21","10","80","530","23","2.6","605.168","37.444","1958.097","1884.654"
"10","21","11","249","458","24.7","2.6","720.223","42.256","2274.5","2189.141"
"10","21","12","88","583","26.3","2.6","670.263","42.945","2109.252","2030.233"
"10","21","13","219","571","28","2.6","775.573","46.928","2390.053","2300.112"
"10","21","14","44","343","26","0","373.408","43.924","1168.428","1120.661"
"10","21","15","53","262","27","4.1","290.832","32.729","959.932","917.978"
"10","21","16","6","129","27","5.1","127.566","28.821","429.607","400.615"
"10","21","17","0","23","26","5.1","21.76","25.493","74.612","52.837"
"10","21","18","0","0","25.8","5.1","0","25.8","0","0"
"10","21","19","0","0","25.6","5.1","0","25.6","0","0"
"10","21","20","0","0","25.4","5.1","0","25.4","0","0"
"10","21","21","0","0","25.2","5.1","0","25.2","0","0"
"10","21","22","0","0","25","5.1","0","25","0","0"
"10","21","23","0","0","25","2.6","0","25","0","0"
"10","22","0","0","0","24.8","3","0","24.8","0","0"
"10","22","1","0","0","24.6","3.4","0","24.6","0","0"
"10","22","2","0","0","24.4","3.8","0","24.4","0","0"
"10","22","3","0","0","24.2","4.3","0","24.2","0","0"
"10","22","4","0","0","24","4.7","0","24","0","0"
"10","22","5","0","1","23.8","5.1","0.97","22.672","3.37","0"
"10","22","6","4","74","24","5.1","73.595","24.251","252.983","227.728"
"10","22","7","63","169","25","5.1","196.545","27.765","660.087","625.783"
"10","22","8","129","289","26","5.1","378.817","32.487","1251.539","1201.343"
"10","22","9","103","459","28","3.6","544.417","39.56","1742.147","1676.301"
"10","22","10","105","580","29","3.6","681.133","43.831","2133.608","2053.67"
"10","22","11","244","492","30","3.1","742.661","47.204","2286.005","2200.197"
"10","22","12","101","561","30","4.6","660.833","43.557","2073.034","1995.37"
"10","22","13","212","493","30","6.2","690.352","41.772","2184.852","2102.964"
"10","22","14","100","423","29","5.1","498.901","38.606","1603.212","1542.025"
"10","22","15","53","252","28","5.5","280.799","32.878","926.036","884.988"
"10","22","16","7","141","27","5.8","140.386","28.882","472.583","442.639"
"10","22","17","0","25","26","6.2","23.82","25.586","81.638","59.731"
"10","22","18","0","0","26","4.1","0","26","0","0"
"10","22","19","0","0","25.8","3.3","0","25.8","0","0"
"10","22","20","0","0","25.6","2.5","0","25.6","0","0"
"10","22","21","0","0","25.4","1.8","0","25.4","0","0"
"10","22","22","0","0","25.2","1","0","25.2","0","0"
"10","22","23","0","0","25","1","0","25","0","0"
"10","23","0","0","0","25","2.1","0","25","0","0"
"10","23","1","0","0","24.5","1.5","0","24.5","0","0"
"10","23","2","0","0","24","1","0","24","0","0"
"10","23","3","0","0","24","1","0","24","0","0"
"10","23","4","0","0","23.7","2.3","0","23.7","0","0"
"10","23","5","0","1","23.5","3.6","0.97","22.161","3.378","0"
"10","23","6","8","66","25","1.5","66.208","25.109","225.759","201.054"
"10","23","7","42","157","26","4.1","174.588","28.623","585.437","552.908"
"10","23","8","73","286","28","4.1","332.715","34.239","1091.282","1045.713"
"10","23","9","142","365","28.4","4.3","488.15","38.056","1573.541","1513.326"
"10","23","10","71","373","28.8","4.5","436.99","37.523","1413.363","1358.252"
"10","23","11","268","341","29.2","4.7","620.893","41.278","1970.619","1896.721"
"10","23","12","39","535","29.6","4.9","573.477","40.784","1824.7","1756.001"
"10","23","13","210","434","30","5.1","628.925","41.912","1988.973","1914.407"
"10","23","14","175","410","31","5.7","548.982","40.824","1743.371","1677.483"
"10","23","15","197","271","29.5","5.5","388.753","36.463","1252.116","1201.902"
"10","23","16","10","115","28","5.3","114.98","29.706","384.872","356.854"
"10","23","17","1","22","26.5","5.1","20.966","25.969","71.512","49.794"
"10","23","18","0","0","26.2","4.3","0","26.2","0","0"
"10","23","19","0","0","26","3.6","0","26","0","0"
"10","23","20","0","0","26","3.3","0","26","0","0"
"10","23","21","0","0","25.7","3.2","0","25.7","0","0"
"10","23","22","0","0","25.4","3","0","25.4","0","0"
"10","23","23","0","0","25.1","2.9","0","25.1","0","0"
"10","24","0","0","0","24.8","2.7","0","24.8","0","0"
"10","24","1","0","0","24.7","2.4","0","24.7","0","0"
"10","24","2","0","0","24.5","2","0","24.5","0","0"
"10","24","3","0","0","24.3","1.7","0","24.3","0","0"
"10","24","4","0","0","24.2","1.3","0","24.2","0","0"
"10","24","5","0","1","24","1","0.97","22.019","3.38","0"
"10","24","6","28","58","25","1.5","64.161","25.049","214.625","190.144"
"10","24","7","77","212","26","2.1","248.454","31.154","821.328","783.014"
"10","24","8","384","232","27","2.6","500.155","38.427","1597.466","1536.468"
"10","24","9","277","347","28","3.1","590.87","41.45","1871.437","1801.095"
"10","24","10","477","324","29","3.6","797.019","46.386","2463.332","2370.42"
"10","24","11","543","391","30","4.1","954.755","50.223","2892.294","2780.99"
"10","24","12","298","260","29.7","5.3","571.549","40.84","1817.971","1749.507"
"10","24","13","647","228","29.3","6.5","832.206","42.983","2616.218","2516.947"
"10","24","14","182","358","29","7.7","501.618","36.583","1626.872","1564.904"
"10","24","15","100","137","28.5","6.8","195.81","31.368","646.602","612.622"
"10","24","16","176","120","28","5.8","185.392","30.595","593.287","560.574"
"10","24","17","13","20","27.5","4.9","21.269","27.108","69.584","47.903"
"10","24","18","0","0","27","4","0","27","0","0"
"10","24","19","0","0","26.5","3","0","26.5","0","0"
"10","24","20","0","0","26","2.1","0","26","0","0"
"10","24","21","0","0","25.7","1.6","0","25.7","0","0"
"10","24","22","0","0","25.3","1","0","25.3","0","0"
"10","24","23","0","0","25","0.5","0","25","0","0"
"10","25","0","0","0","24.8","0.5","0","24.8","0","0"
"10","25","1","0","0","24.7","0.5","0","24.7","0","0"
"10","25","2","0","0","24.5","0.5","0","24.5","0","0"
"10","25","3","0","0","24.3","0.5","0","24.3","0","0"
"10","25","4","0","0","24.2","0.5","0","24.2","0","0"
"10","25","5","0","1","24","0.5","0.97","21.666","3.385","0"
"10","25","6","20","61","25","1.3","65.572","25.082","221.116","196.505"
"10","25","7","120","132","26","2","190.215","29.687","627.06","593.547"
"10","25","8","312","261","27","2.8","481.637","37.597","1546.76","1487.415"
"10","25","9","437","300","28","3.6","685.276","42.801","2154.608","2073.874"
"10","25","10","424","353","29","4.3","776.333","45.161","2414.816","2323.876"
"10","25","11","596","340","30","5.1","957.19","48.415","2927.629","2814.734"
"10","25","12","598","322","29.7","5.3","930.697","47.493","2860.305","2750.431"
"10","25","13","343","453","29.3","5.5","776.734","43.884","2431.412","2339.8"
"10","25","14","479","258","29","5.7","640.608","40.632","2031.558","1955.431"
